url,city,price,price_per_sqm,description,street_name,street_number,area_m2,upload_date
https://www.myhome.ge/pr/21720342/iyideba-6-otaxiani-bina-varketilshi/,თბილისი,1,0 / მ²,იყიდება 6 ოთახიანი ბინა ვარკეთილში,ვარკეთილი,ვარკეთილის მეურნეობა,200მ²,01 ივლ 15:23
https://www.myhome.ge/pr/21681242/iyideba-3-otaxiani-bina-nadzaladevshi/,თბილისი,3,0 / მ²,იყიდება 3 ოთახიანი ბინა ნაძალადევში,ნაძალადევი,ქართლის ქ.,67მ²,01 ივლ 15:21
https://www.myhome.ge/pr/21708021/qiravdeba-3-otaxiani-bina-gldanshi/,თბილისი,"1,538",24 / მ²,ქირავდება 3 ოთახიანი ბინა გლდანში,გლდანი,ხიზაბავრას ქ.,65მ²,01 ივლ 15:20
https://www.myhome.ge/pr/14595646/qiravdeba-dghiurad-2-otaxiani-bina-saburtaloze/,თბილისი,136,,ქირავდება დღიურად 2 ოთახიანი ბინა საბურთალოზე,საბურთალო,ასლანიდი პ. ქუჩა,62მ²,01 ივლ 15:20
https://www.myhome.ge/pr/11582253/qiravdeba-dghiurad-2-otaxiani-bina-saburtaloze/,თბილისი,100,,ქირავდება დღიურად 2 ოთახიანი ბინა საბურთალოზე,საბურთალო,26 მაისის მოედ.,62მ²,01 ივლ 15:20
https://www.myhome.ge/pr/21720240/iyideba-6-otaxiani-bina-varketilshi/,თბილისი,1,0 / მ²,იყიდება 6 ოთახიანი ბინა ვარკეთილში,ვარკეთილი,ვარკეთილის მეურნეობა,200მ²,01 ივლ 15:19
https://www.myhome.ge/pr/21720107/iyideba-6-otaxiani-bina-varketilshi/,თბილისი,1,0 / მ²,იყიდება 6 ოთახიანი ბინა ვარკეთილში,ვარკეთილი,ვარკეთილის მეურნეობა,200მ²,01 ივლ 15:13
https://www.myhome.ge/pr/21591568/qiravdeba-2-otaxiani-bina-saburtaloze/,თბილისი,"2,723",45 / მ²,ქირავდება 2 ოთახიანი ბინა საბურთალოზე,საბურთალო,თამარაშვილი მ. ქუჩა 13,60მ²,01 ივლ 15:11
https://www.myhome.ge/pr/21116051/iyideba-2-otaxiani-bina-nutsubidzis-ferdobze/,თბილისი,"253,211","6,330 / მ²",იყიდება 2 ოთახიანი ბინა ნუცუბიძის ფერდობზე,ნუცუბიძის ფერდობი,ჩხიკვაძის ქ. 16,40მ²,01 ივლ 15:07
https://www.myhome.ge/pr/21708487/iyideba-2-otaxiani-bina-did-dighomshi/,თბილისი,"204,203","4,084 / მ²",იყიდება 2 ოთახიანი ბინა დიდ დიღომში,დიდი დიღომი,აბაშიძე-ორბელიანი ნ. ქ. 2,50მ²,01 ივლ 15:00
https://www.myhome.ge/pr/14676121/qiravdeba-dghiurad-2-otaxiani-bina-isanshi/,თბილისი,39,,ქირავდება დღიურად 2 ოთახიანი ბინა ისანში,ისანი,ნავთლუღის ქ.,50მ²,01 ივლ 15:00
https://www.myhome.ge/pr/21648790/qiravdeba-2-otaxiani-bina-dighomi-1-9-shi/,თბილისი,"1,361",29 / მ²,ქირავდება 2 ოთახიანი ბინა დიღომი 1-9-ში,დიღომი 1-9,ბობ უოლშის ქუჩა 32,47მ²,01 ივლ 15:00
https://www.myhome.ge/pr/21701121/qiravdeba-3-otaxiani-bina-dighomi-1-9-shi/,თბილისი,"1,634",25 / მ²,ქირავდება 3 ოთახიანი ბინა დიღომი 1-9-ში,დიღომი 1-9,ბობ უოლშის ქუჩა 32,65მ²,01 ივლ 15:00
https://www.myhome.ge/pr/12434867/qiravdeba-dghiurad-1-otaxiani-bina-didubeshi/,თბილისი,39,,ქირავდება დღიურად 1 ოთახიანი ბინა დიდუბეში,დიდუბე,თორნიკე ერისთავის ქუჩა 29,32მ²,01 ივლ 15:00
https://www.myhome.ge/pr/21521821/qiravdeba-4-otaxiani-bina-veraze/,თბილისი,"2,723",27 / მ²,ქირავდება 4 ოთახიანი ბინა ვერაზე,ვერა,მელიქიშვილი პ. ქ.,100მ²,01 ივლ 14:56
https://www.myhome.ge/pr/21692024/qiravdeba-1-otaxiani-bina-chughuretshi/,თბილისი,"1,770",51 / მ²,ქირავდება 1 ოთახიანი ბინა ჩუღურეთში,ჩუღურეთი,მარჯანიშვილი კ. ქ.,35მ²,01 ივლ 14:56
https://www.myhome.ge/pr/21455410/iyideba-3-otaxiani-bina-saburtaloze/,თბილისი,"381,178","3,679 / მ²",იყიდება 3 ოთახიანი ბინა საბურთალოზე,საბურთალო,შარტავას ქ.,103.6მ²,01 ივლ 14:55
https://www.myhome.ge/pr/21719695/iyideba-2-otaxiani-bina-dighmis-masivshi/,თბილისი,"258,657","4,974 / მ²",იყიდება 2 ოთახიანი ბინა დიღმის მასივში,დიღმის მასივი,ჩაჩავა კ. ქ.,52მ²,01 ივლ 14:53
https://www.myhome.ge/pr/21717077/qiravdeba-2-otaxiani-bina-veraze/,თბილისი,"1,089",27 / მ²,ქირავდება 2 ოთახიანი ბინა ვერაზე,ვერა,კოსტავას ქ. 75,40მ²,01 ივლ 14:38
https://www.myhome.ge/pr/18557776/qiravdeba-dghiurad-2-otaxiani-bina-gldanshi/,თბილისი,30,,ქირავდება დღიურად 2 ოთახიანი ბინა გლდანში,გლდანი,ვასაძის ქ. 2,45მ²,01 ივლ 14:35
https://www.myhome.ge/pr/21595560/iyideba-2-otaxiani-bina-saburtaloze/,თბილისი,"362,119","7,045 / მ²",იყიდება 2 ოთახიანი ბინა საბურთალოზე,საბურთალო,უნივერსიტეტის ქ. 39,51.4მ²,01 ივლ 14:29
https://www.myhome.ge/pr/21526958/iyideba-2-otaxiani-bina-saburtaloze/,თბილისი,"213,732","4,971 / მ²",იყიდება 2 ოთახიანი ბინა საბურთალოზე,საბურთალო,პოლიტკოვსკაია ა. ქ. (ჯიქია) 55,43მ²,01 ივლ 14:29
https://www.myhome.ge/pr/21298675/iyideba-5-otaxiani-bina-veraze/,თბილისი,"1,049,176","6,534 / მ²",იყიდება 5 ოთახიანი ბინა ვერაზე,ვერა,ჭიაურელი ს. ქ. 14,160.56მ²,01 ივლ 14:25
https://www.myhome.ge/pr/17014468/qiravdeba-dghiurad-2-otaxiani-bina-varketilshi/,თბილისი,40,,ქირავდება დღიურად 2 ოთახიანი ბინა ვარკეთილში,ვარკეთილი,ჯავახეთის ქ. 58ა,60მ²,01 ივლ 14:24
https://www.myhome.ge/pr/21719068/iyideba-3-otaxiani-bina-saburtaloze/,თბილისი,"427,464","5,700 / მ²",იყიდება 3 ოთახიანი ბინა საბურთალოზე,საბურთალო,ეულის ქ. 5ა,75მ²,01 ივლ 14:18
https://www.myhome.ge/pr/17122475/qiravdeba-dghiurad-2-otaxiani-bina-varketilshi/,თბილისი,30,,ქირავდება დღიურად 2 ოთახიანი ბინა ვარკეთილში,ვარკეთილი,17 შინდისელი გმირის ქ.,55მ²,01 ივლ 14:11
https://www.myhome.ge/pr/21635667/iyideba-3-otaxiani-bina-saburtaloze/,თბილისი,"378,455","5,046 / მ²",იყიდება 3 ოთახიანი ბინა საბურთალოზე,საბურთალო,ნატახტარის ქ. 20ა,75მ²,01 ივლ 14:05
https://www.myhome.ge/pr/21594702/qiravdeba-2-otaxiani-bina-saburtaloze/,თბილისი,"1,770",32 / მ²,ქირავდება 2 ოთახიანი ბინა საბურთალოზე,საბურთალო,კოსტავა მ. ქ. 76ა,55მ²,01 ივლ 14:03
https://www.myhome.ge/pr/21705505/qiravdeba-2-otaxiani-bina-nutsubidzis-ferdobze/,თბილისი,"1,225",20 / მ²,ქირავდება 2 ოთახიანი ბინა ნუცუბიძის ფერდობზე,ნუცუბიძის ფერდობი,ამაშუკელი ე. ქ. 33,60მ²,01 ივლ 14:01
https://www.myhome.ge/pr/21718800/qiravdeba-2-otaxiani-bina-saburtaloze/,თბილისი,"2,042",39 / მ²,ქირავდება 2 ოთახიანი ბინა საბურთალოზე,საბურთალო,გაზაფხულის ქ. 4,53მ²,01 ივლ 14:01
https://www.myhome.ge/pr/14476610/qiravdeba-dghiurad-1-otaxiani-bina-chughuretshi/,თბილისი,50,,ქირავდება დღიურად 1 ოთახიანი ბინა ჩუღურეთში,ჩუღურეთი,აღმაშენებლის გამზ.,30მ²,01 ივლ 14:01
https://www.myhome.ge/pr/19700583/qiravdeba-3-otaxiani-bina-saburtaloze/,თბილისი,"3,267",26 / მ²,ქირავდება 3 ოთახიანი ბინა საბურთალოზე,საბურთალო,ვაჟა-ფშაველას II შეს. 71,128მ²,01 ივლ 14:00
https://www.myhome.ge/pr/21718744/qiravdeba-3-otaxiani-bina-saburtaloze/,თბილისი,"4,901",45 / მ²,ქირავდება 3 ოთახიანი ბინა საბურთალოზე,საბურთალო,გაზაფხულის ქ. 4,110მ²,01 ივლ 13:58
https://www.myhome.ge/pr/21634217/qiravdeba-3-otaxiani-bina-nutsubidzis-ferdobze/,თბილისი,"1,307",16 / მ²,ქირავდება 3 ოთახიანი ბინა ნუცუბიძის ფერდობზე,ნუცუბიძის ფერდობი,ჩხიკვაძის ქ. 8,80მ²,01 ივლ 13:57
https://www.myhome.ge/pr/21412457/qiravdeba-dghiurad-3-otaxiani-bina-saburtaloze/,თბილისი,160,,ქირავდება დღიურად 3 ოთახიანი ბინა საბურთალოზე,საბურთალო,ნუცუბიძის ქ. 121,115მ²,01 ივლ 13:54
https://www.myhome.ge/pr/21473256/iyideba-3-otaxiani-bina-did-dighomshi/,თბილისი,"378,455","4,731 / მ²",იყიდება 3 ოთახიანი ბინა დიდ დიღომში,დიდი დიღომი,ფარნავაზ მეფის გამზ. 26ა,80მ²,01 ივლ 13:54
https://www.myhome.ge/pr/21612025/iyideba-4-otaxiani-bina-ortachalashi/,თბილისი,"598,994","4,404 / მ²",იყიდება 4 ოთახიანი ბინა ორთაჭალაში,ორთაჭალა,ვახტანგ გორგასლის 30 დ,136მ²,01 ივლ 13:53
https://www.myhome.ge/pr/20751169/qiravdeba-dghiurad-1-otaxiani-bina-isanshi/,თბილისი,70,,ქირავდება დღიურად 1 ოთახიანი ბინა ისანში,ისანი,ბერი გაბრიელ სალოსის გამზ.,35მ²,01 ივლ 13:52
https://www.myhome.ge/pr/21706273/qiravdeba-3-otaxiani-bina-saburtaloze/,თბილისი,"1,200",30 / მ²,ქირავდება 3 ოთახიანი ბინა საბურთალოზე,საბურთალო,ვაჟა-ფშაველას II შეს. 19,40მ²,01 ივლ 13:50
https://www.myhome.ge/pr/20786047/iyideba-4-otaxiani-bina-did-dighomshi/,თბილისი,"250,216","2,383 / მ²",იყიდება 4 ოთახიანი ბინა დიდ დიღომში,დიდი დიღომი,მირიან მეფის ქ.,105მ²,01 ივლ 13:50
https://www.myhome.ge/pr/13699794/qiravdeba-dghiurad-2-otaxiani-bina-gldanshi/,თბილისი,50,,ქირავდება დღიურად 2 ოთახიანი ბინა გლდანში,გლდანი,გლდანი - VI მ/რ,45მ²,01 ივლ 13:49
https://www.myhome.ge/pr/21664364/iyideba-3-otaxiani-bina-saburtaloze/,თბილისი,"334,892","4,465 / მ²",იყიდება 3 ოთახიანი ბინა საბურთალოზე,საბურთალო,ნუცუბიძის ქ.,75მ²,01 ივლ 13:47
https://www.myhome.ge/pr/21588874/qiravdeba-2-otaxiani-bina-saburtaloze/,თბილისი,"1,906",38 / მ²,ქირავდება 2 ოთახიანი ბინა საბურთალოზე,საბურთალო,ქავთარაძე პ. ქ. 34გ,50მ²,01 ივლ 13:47
https://www.myhome.ge/pr/21690919/iyideba-4-otaxiani-bina-vedzisshi/,თბილისი,"503,700","4,505 / მ²",იყიდება 4 ოთახიანი ბინა ვეძისში,ვეძისი,ჩერქეზიშვილი ე. ქ.,111.8მ²,01 ივლ 13:46
https://www.myhome.ge/pr/11987823/qiravdeba-dghiurad-2-otaxiani-bina-isanshi/,თბილისი,30,,ქირავდება დღიურად 2 ოთახიანი ბინა ისანში,,"ისნის მეტროსთან, კარფურის გვერდით, არქის კომპლექსი,",60მ²,01 ივლ 13:45
https://www.myhome.ge/pr/21706018/iyideba-2-otaxiani-bina-abanotubanshi/,თბილისი,"250,488","4,554 / მ²",იყიდება 2 ოთახიანი ბინა აბანოთუბანში,აბანოთუბანი,გრიშაშვილის ქ. 53,55მ²,01 ივლ 13:41
https://www.myhome.ge/pr/20937060/iyideba-3-otaxiani-bina-varketilshi/,თბილისი,"185,144","2,784 / მ²",იყიდება 3 ოთახიანი ბინა ვარკეთილში,ვარკეთილი,ზურა ჩაჩუა მე-2 შესახვევი,66.5მ²,01 ივლ 13:36
https://www.myhome.ge/pr/20730171/iyideba-2-otaxiani-bina-did-dighomshi/,თბილისი,"181,060","3,812 / მ²",იყიდება 2 ოთახიანი ბინა დიდ დიღომში,დიდი დიღომი,პეტრე იბერის ქ. 26დ,47.5მ²,01 ივლ 13:30
https://www.myhome.ge/pr/21691177/qiravdeba-2-otaxiani-bina-saburtaloze/,თბილისი,"1,497",31 / მ²,ქირავდება 2 ოთახიანი ბინა საბურთალოზე,საბურთალო,კამანის ქ. 12,48მ²,01 ივლ 13:30
https://www.myhome.ge/pr/21185717/qiravdeba-dghiurad-2-otaxiani-bina-varketilshi/,თბილისი,50,,ქირავდება დღიურად 2 ოთახიანი ბინა ვარკეთილში,ვარკეთილი,კუპრაძე ვ. ქ. 76,50მ²,01 ივლ 13:30
https://www.myhome.ge/pr/21107529/iyideba-2-otaxiani-bina-saburtaloze/,თბილისი,"313,111","5,798 / მ²",იყიდება 2 ოთახიანი ბინა საბურთალოზე,საბურთალო,დელისის ქ. 2,54მ²,01 ივლ 13:27
https://www.myhome.ge/pr/21702639/iyideba-2-otaxiani-bina-saburtaloze/,თბილისი,"121,705","3,043 / მ²",იყიდება 2 ოთახიანი ბინა საბურთალოზე,საბურთალო,ნუცუბიძის ქ.,40მ²,01 ივლ 13:13
https://www.myhome.ge/pr/21671218/qiravdeba-3-otaxiani-bina-vakeshi/,თბილისი,"2,587",35 / მ²,ქირავდება 3 ოთახიანი ბინა ვაკეში,ვაკე,ჟვანია ნ. ქ. 24,73მ²,01 ივლ 12:32
https://www.myhome.ge/pr/17319628/qiravdeba-dghiurad-2-otaxiani-bina-gldanshi/,თბილისი,30,,ქირავდება დღიურად 2 ოთახიანი ბინა გლდანში,გლდანი,გლდანი - ა მ/რ,60მ²,01 ივლ 12:31
https://www.myhome.ge/pr/21181686/iyideba-4-otaxiani-bina-gldanshi/,თბილისი,"217,816","2,803 / მ²",იყიდება 4 ოთახიანი ბინა გლდანში,გლდანი,გლდანი - VII მ/რ,77.7მ²,01 ივლ 12:30
https://www.myhome.ge/pr/21603398/iyideba-2-otaxiani-bina-did-dighomshi/,თბილისი,"186,505","4,054 / მ²",იყიდება 2 ოთახიანი ბინა დიდ დიღომში,დიდი დიღომი,ასმათის ქ. 23,46მ²,01 ივლ 12:29
https://www.myhome.ge/pr/21595333/iyideba-2-otaxiani-bina-did-dighomshi/,თბილისი,"197,396","3,463 / მ²",იყიდება 2 ოთახიანი ბინა დიდ დიღომში,დიდი დიღომი,ასმათის ქ. 23,57მ²,01 ივლ 12:28
https://www.myhome.ge/pr/10566872/qiravdeba-dghiurad-2-otaxiani-bina-isanshi/,თბილისი,40,,ქირავდება დღიურად 2 ოთახიანი ბინა ისანში,ისანი,კაჩინსკი ლ. ქ.,45მ²,01 ივლ 12:27
https://www.myhome.ge/pr/21553508/iyideba-3-otaxiani-bina-saburtaloze/,თბილისი,"446,523","5,725 / მ²",იყიდება 3 ოთახიანი ბინა საბურთალოზე,საბურთალო,მარშალ გელოვანის გამზ.,78მ²,01 ივლ 12:23
https://www.myhome.ge/pr/20033022/iyideba-2-otaxiani-bina-saburtaloze/,თბილისი,"212,098","3,787 / მ²",იყიდება 2 ოთახიანი ბინა საბურთალოზე,საბურთალო,ძოწის ქ.,56მ²,01 ივლ 12:15
https://www.myhome.ge/pr/19629298/iyideba-5-otaxiani-bina-saburtaloze/,თბილისი,"1,087,719","4,629 / მ²",იყიდება 5 ოთახიანი ბინა საბურთალოზე,საბურთალო,ყაზბეგის გამზ. 24გ,235მ²,01 ივლ 12:00
https://www.myhome.ge/pr/20764744/iyideba-6-otaxiani-bina-veraze/,თბილისი,"2,314,295","6,090 / მ²",იყიდება 6 ოთახიანი ბინა ვერაზე,ვერა,პეტრიაშვილის ქ. 46,380მ²,01 ივლ 12:00
https://www.myhome.ge/pr/21708342/iyideba-4-otaxiani-bina-saburtaloze/,თბილისი,"283,161","4,567 / მ²",იყიდება 4 ოთახიანი ბინა საბურთალოზე,საბურთალო,ქავთარაძე პ. ქ. 33,62მ²,01 ივლ 11:59
https://www.myhome.ge/pr/18281836/qiravdeba-3-otaxiani-bina-lisze/,თბილისი,"4,084",53 / მ²,ქირავდება 3 ოთახიანი ბინა ლისზე,ლისი,კვაჭაძის ქუჩა,77მ²,01 ივლ 11:42
https://www.myhome.ge/pr/21571547/iyideba-2-otaxiani-bina-did-dighomshi/,თბილისი,"201,480","3,358 / მ²",იყიდება 2 ოთახიანი ბინა დიდ დიღომში,დიდი დიღომი,ფარნავაზ მეფის გამზ. 00,60მ²,01 ივლ 11:21
https://www.myhome.ge/pr/21624169/qiravdeba-2-otaxiani-bina-saburtaloze/,თბილისი,"2,178",40 / მ²,ქირავდება 2 ოთახიანი ბინა საბურთალოზე,საბურთალო,ბურძგლას ქ. 16,55მ²,01 ივლ 11:21
https://www.myhome.ge/pr/21711648/qiravdeba-3-otaxiani-bina-lisze/,თბილისი,"2,723",27 / მ²,ქირავდება 3 ოთახიანი ბინა ლისზე,ლისი,ვარაზი ა. ქ. 1,100მ²,01 ივლ 11:05
https://www.myhome.ge/pr/21158407/iyideba-2-otaxiani-bina-saburtaloze/,თბილისი,"233,081","4,139 / მ²",იყიდება 2 ოთახიანი ბინა საბურთალოზე,საბურთალო,მარშალ გელოვანის გამზ.,56.32მ²,01 ივლ 11:00
https://www.myhome.ge/pr/21656290/qiravdeba-2-otaxiani-bina-saburtaloze/,თბილისი,"1,700",24 / მ²,ქირავდება 2 ოთახიანი ბინა საბურთალოზე,საბურთალო,გოთუას ქ. 17,70მ²,01 ივლ 11:00
https://www.myhome.ge/pr/21479316/iyideba-3-otaxiani-bina-did-dighomshi/,თბილისი,"318,556","3,792 / მ²",იყიდება 3 ოთახიანი ბინა დიდ დიღომში,დიდი დიღომი,ხატაეთის ქ. 39,84მ²,01 ივლ 11:00
https://www.myhome.ge/pr/21717544/iyideba-1-otaxiani-bina-nutsubidzis-ferdobze/,თბილისი,"147,026","3,770 / მ²",იყიდება 1 ოთახიანი ბინა ნუცუბიძის ფერდობზე,ნუცუბიძის ფერდობი,ნუცუბიძის პლ. - IV მ/რ 35,39მ²,01 ივლ 11:00
https://www.myhome.ge/pr/21717573/iyideba-1-otaxiani-bina-nutsubidzis-ferdobze/,თბილისი,"160,639","3,736 / მ²",იყიდება 1 ოთახიანი ბინა ნუცუბიძის ფერდობზე,ნუცუბიძის ფერდობი,ნუცუბიძის პლ. - IV მ/რ 35,43მ²,01 ივლ 11:00
https://www.myhome.ge/pr/21699448/iyideba-2-otaxiani-bina-lisze/,თბილისი,"325,168","4,207 / მ²",იყიდება 2 ოთახიანი ბინა ლისზე,ლისი,ცაცხვების ქუჩა 2,77.3მ²,01 ივლ 11:00
https://www.myhome.ge/pr/19600081/iyideba-3-otaxiani-bina-vakeshi/,თბილისი,"511,868","6,036 / მ²",იყიდება 3 ოთახიანი ბინა ვაკეში,ვაკე,შროშის ქ. 2,84.8მ²,01 ივლ 11:00
https://www.myhome.ge/pr/21364760/iyideba-4-otaxiani-bina-saburtaloze/,თბილისი,"569,044","4,703 / მ²",იყიდება 4 ოთახიანი ბინა საბურთალოზე,საბურთალო,გაზაფხულის ქ. 7,121მ²,01 ივლ 11:00
https://www.myhome.ge/pr/21645945/iyideba-1-otaxiani-bina-isanshi/,თბილისი,"122,522","4,084 / მ²",იყიდება 1 ოთახიანი ბინა ისანში,ისანი,ბერი გაბრიელ სალოსის გამზ. 122,30მ²,01 ივლ 10:57
https://www.myhome.ge/pr/21624737/iyideba-2-otaxiani-bina-ortachalashi/,თბილისი,"313,111","5,798 / მ²",იყიდება 2 ოთახიანი ბინა ორთაჭალაში,ორთაჭალა,გორგასალი ვ. ქუჩა 105,54მ²,01 ივლ 10:56
https://www.myhome.ge/pr/21671428/qiravdeba-2-otaxiani-bina-saburtaloze/,თბილისი,"2,450",28 / მ²,ქირავდება 2 ოთახიანი ბინა საბურთალოზე,საბურთალო,უნივერსიტეტის ქ. 24,89.05მ²,01 ივლ 10:47
https://www.myhome.ge/pr/20278722/iyideba-4-otaxiani-bina-nutsubidzis-ferdobze/,თბილისი,"598,994","5,301 / მ²",იყიდება 4 ოთახიანი ბინა ნუცუბიძის ფერდობზე,ნუცუბიძის ფერდობი,ამაშუკელი ე. ქ. 23,113მ²,01 ივლ 10:39
https://www.myhome.ge/pr/21711479/qiravdeba-2-otaxiani-bina-saburtaloze/,თბილისი,"2,723",43 / მ²,ქირავდება 2 ოთახიანი ბინა საბურთალოზე,საბურთალო,ჯიქია ვლ. ქ.,63მ²,01 ივლ 10:33
https://www.myhome.ge/pr/21579370/iyideba-2-otaxiani-bina-vakeshi/,თბილისი,"381,178","8,471 / მ²",იყიდება 2 ოთახიანი ბინა ვაკეში,ვაკე,აბაშიძე ი. ქ.,45მ²,01 ივლ 10:26
https://www.myhome.ge/pr/21507901/iyideba-2-otaxiani-bina-chughuretshi/,თბილისი,"198,757","6,211 / მ²",იყიდება 2 ოთახიანი ბინა ჩუღურეთში,ჩუღურეთი,აღმაშენებლის გამზ. 146,32მ²,01 ივლ 10:15
https://www.myhome.ge/pr/21673464/iyideba-2-otaxiani-bina-saburtaloze/,თბილისი,"367,565","5,569 / მ²",იყიდება 2 ოთახიანი ბინა საბურთალოზე,საბურთალო,კამანის ქ.,66მ²,01 ივლ 10:11
https://www.myhome.ge/pr/20772497/iyideba-2-otaxiani-bina-saburtaloze/,თბილისი,"353,951","5,283 / მ²",იყიდება 2 ოთახიანი ბინა საბურთალოზე,საბურთალო,პოლიტკოვსკაია ა. ქ. (ჯიქია) 20ა,67მ²,01 ივლ 10:08
https://www.myhome.ge/pr/21318801/iyideba-2-otaxiani-bina-did-dighomshi/,თბილისი,"209,648","4,111 / მ²",იყიდება 2 ოთახიანი ბინა დიდ დიღომში,დიდი დიღომი,ფატმანის ქ. 98,51მ²,01 ივლ 10:00
https://www.myhome.ge/pr/21158127/iyideba-3-otaxiani-bina-did-dighomshi/,თბილისი,"236,875","3,384 / მ²",იყიდება 3 ოთახიანი ბინა დიდ დიღომში,დიდი დიღომი,პეტრე იბერის ქ. 6ე,70მ²,01 ივლ 10:00
https://www.myhome.ge/pr/21388287/iyideba-2-otaxiani-bina-saburtaloze/,თბილისი,"345,783","6,175 / მ²",იყიდება 2 ოთახიანი ბინა საბურთალოზე,საბურთალო,უნივერსიტეტის ქ. 20ა,56მ²,01 ივლ 09:52
https://www.myhome.ge/pr/21321200/iyideba-2-otaxiani-bina-saburtaloze/,თბილისი,"345,783","6,175 / მ²",იყიდება 2 ოთახიანი ბინა საბურთალოზე,საბურთალო,უნივერსიტეტის ქ. 20ა,56მ²,01 ივლ 09:51
https://www.myhome.ge/pr/15413702/qiravdeba-dghiurad-2-otaxiani-bina-saburtaloze/,თბილისი,80,,ქირავდება დღიურად 2 ოთახიანი ბინა საბურთალოზე,საბურთალო,ფანჯიკიძე გ. ქუჩა(ყოფილი ბუდაპეშტის ქუჩა),60მ²,01 ივლ 09:48
https://www.myhome.ge/pr/20298774/iyideba-2-otaxiani-bina-vakeshi/,თბილისი,"324,001","4,985 / მ²",იყიდება 2 ოთახიანი ბინა ვაკეში,ვაკე,მარაბდის ქ.,65მ²,01 ივლ 09:36
https://www.myhome.ge/pr/21707887/iyideba-2-otaxiani-bina-saburtaloze/,თბილისი,"285,884","5,242 / მ²",იყიდება 2 ოთახიანი ბინა საბურთალოზე,საბურთალო,მარშალ გელოვანის გამზ.,54.54მ²,01 ივლ 09:29
https://www.myhome.ge/pr/21105058/qiravdeba-2-otaxiani-bina-vakeshi/,თბილისი,"5,990",75 / მ²,ქირავდება 2 ოთახიანი ბინა ვაკეში,ვაკე,ღოღობერიძე ნ. ქ. 9,80მ²,01 ივლ 09:00
https://www.myhome.ge/pr/21708209/iyideba-5-otaxiani-bina-lisze/,თბილისი,"694,289","4,821 / მ²",იყიდება 5 ოთახიანი ბინა ლისზე,ლისი,ცაცხვების ქუჩა 4,144მ²,01 ივლ 09:00
https://www.myhome.ge/pr/21679818/qiravdeba-1-otaxiani-bina-saburtaloze/,თბილისი,"1,225",31 / მ²,ქირავდება 1 ოთახიანი ბინა საბურთალოზე,საბურთალო,დოლიძე ვ. ქ. 10,40მ²,01 ივლ 09:00
https://www.myhome.ge/pr/20902617/qiravdeba-2-otaxiani-bina-saburtaloze/,თბილისი,"1,606",32 / მ²,ქირავდება 2 ოთახიანი ბინა საბურთალოზე,საბურთალო,ბურძგლას ქ. 14,50მ²,01 ივლ 08:59
https://www.myhome.ge/pr/15595026/qiravdeba-dghiurad-1-otaxiani-bina-batumshi/,ბათუმი,70,,ქირავდება დღიურად 1 ოთახიანი ბინა ბათუმში,ხიმშიაშვილის უბანი,კობალაძე ი. ქ.,30მ²,01 ივლ 18:41
https://www.myhome.ge/pr/14265767/qiravdeba-dghiurad-1-otaxiani-bina-batumshi/,ბათუმი,80,,ქირავდება დღიურად 1 ოთახიანი ბინა ბათუმში,ხიმშიაშვილის უბანი,ხიმშიაშვილი შ. ქ. 7ბ,35მ²,01 ივლ 18:40
https://www.myhome.ge/pr/18493968/qiravdeba-dghiurad-1-otaxiani-bina-batumshi/,ბათუმი,89,,ქირავდება დღიურად 1 ოთახიანი ბინა ბათუმში,ხიმშიაშვილის უბანი,ხიმშიაშვილი შ. ქ. 7ბ,33მ²,01 ივლ 18:36
https://www.myhome.ge/pr/21516332/qiravdeba-dghiurad-2-otaxiani-bina-batumshi/,ბათუმი,60,,ქირავდება დღიურად 2 ოთახიანი ბინა ბათუმში,ხიმშიაშვილის უბანი,ფიროსმანი ნ. ქ. 16,47მ²,01 ივლ 18:33
https://www.myhome.ge/pr/21465975/qiravdeba-dghiurad-1-otaxiani-bina-batumshi/,ბათუმი,90,,ქირავდება დღიურად 1 ოთახიანი ბინა ბათუმში,ხიმშიაშვილის უბანი,ხიმშიაშვილი შ. ქ. 72ა,30მ²,01 ივლ 18:08
https://www.myhome.ge/pr/21430817/qiravdeba-dghiurad-1-otaxiani-bina-batumshi/,ბათუმი,100,,ქირავდება დღიურად 1 ოთახიანი ბინა ბათუმში,ხიმშიაშვილის უბანი,ხიმშიაშვილი შ. ქ. 7,33მ²,01 ივლ 17:56
https://www.myhome.ge/pr/17363797/qiravdeba-dghiurad-1-otaxiani-bina-batumshi/,ბათუმი,80,,ქირავდება დღიურად 1 ოთახიანი ბინა ბათუმში,ხიმშიაშვილის უბანი,ხიმშიაშვილი შ. ქ.,30მ²,01 ივლ 17:49
https://www.myhome.ge/pr/18091952/iyideba-3-otaxiani-bina-batumshi/,ბათუმი,"544,540","6,981 / მ²",იყიდება 3 ოთახიანი ბინა ბათუმში,ხიმშიაშვილის უბანი,ხიმშიაშვილი შ. ქ.,78მ²,01 ივლ 17:45
https://www.myhome.ge/pr/21648774/qiravdeba-dghiurad-1-otaxiani-bina-batumshi/,ბათუმი,100,,ქირავდება დღიურად 1 ოთახიანი ბინა ბათუმში,ხიმშიაშვილის უბანი,ხიმშიაშვილი შ. ქ. 15A,35მ²,01 ივლ 17:34
