url,city,price,price_per_sqm,description,district_name,street_address,area_m2,upload_date
https://livo.ge/udzravi-qoneba/iyideba-bina/iyideba-3-otaxiani-bina-qutaisshi-21813773,ქუთაისი,48000 $,640 $ /მ2,იყიდება 3 ოთახიანი ბინა ქუთაისში,არ არის მოწოდებული,ჭავჭავაძე ზ. ქ. 48,75,"12 ივლ, 10:49"
https://livo.ge/udzravi-qoneba/qiravdeba-bina/qiravdeba-3-otaxiani-bina-qutaisshi-21813762,ქუთაისი,368 $,5 $ /მ2,ქირავდება 3 ოთახიანი ბინა ქუთაისში,არ არის მოწოდებული,აბაშიძე ი. ქ. 6,75,"12 ივლ, 10:46"
https://livo.ge/udzravi-qoneba/iyideba-bina/iyideba-3-otaxiani-bina-qutaisshi-21813757,ქუთაისი,120000 $,"1,412 $ /მ2",იყიდება 3 ოთახიანი ბინა ქუთაისში,არ არის მოწოდებული,წერეთლის ქუჩა 111,85,"12 ივლ, 10:43"
https://livo.ge/udzravi-qoneba/iyideba-bina/iyideba-3-otaxiani-bina-qutaisshi-21813709,ქუთაისი,63000 $,"1,050 $ /მ2",იყიდება 3 ოთახიანი ბინა ქუთაისში,არ არის მოწოდებული,ბალანჩივაძის ქუჩა,60,"12 ივლ, 10:26"
https://livo.ge/udzravi-qoneba/iyideba-bina/iyideba-3-otaxiani-bina-qutaisshi-21813627,ქუთაისი,57000 $,877 $ /მ2,იყიდება 3 ოთახიანი ბინა ქუთაისში,არ არის მოწოდებული,ბუკიას ქ. 19,65,"12 ივლ, 09:16"
https://livo.ge/udzravi-qoneba/qiravdebadghiurad-bina/qiravdeba-dghiurad-1-otaxiani-bina-batumshi-21821150,ბათუმი,37 $,1 $ /მ2,ქირავდება დღიურად 1 ოთახიანი ბინა ბათუმში,არ არის მოწოდებული,კობალაძე ი. ქ. 4,34,"13 ივლ, 18:06"
https://livo.ge/udzravi-qoneba/qiravdebadghiurad-bina/qiravdeba-dghiurad-4-otaxiani-bina-batumshi-21819495,ბათუმი,92 $,1 $ /მ2,ქირავდება დღიურად 4 ოთახიანი ბინა ბათუმში,არ არის მოწოდებული,ფარნავაზ მეფის ქ. 63,120,"13 ივლ, 12:59"
https://livo.ge/udzravi-qoneba/qiravdebadghiurad-bina/qiravdeba-dghiurad-1-otaxiani-bina-batumshi-21819048,ბათუმი,37 $,1 $ /მ2,ქირავდება დღიურად 1 ოთახიანი ბინა ბათუმში,არ არის მოწოდებული,შარტავა ჟ. ქ.,40,"13 ივლ, 10:22"
https://livo.ge/udzravi-qoneba/qiravdeba-bina/qiravdeba-1-otaxiani-bina-batumshi-21818918,ბათუმი,500 $,14 $ /მ2,ქირავდება 1 ოთახიანი ბინა ბათუმში,არ არის მოწოდებული,ლეხ და მარია კაჩინსკების ქუჩა 5,35,"13 ივლ, 05:45"
https://livo.ge/udzravi-qoneba/qiravdebadghiurad-bina/qiravdeba-dghiurad-1-otaxiani-bina-batumshi-21818117,ბათუმი,55 $,2 $ /მ2,ქირავდება დღიურად 1 ოთახიანი ბინა ბათუმში,არ არის მოწოდებული,რუსთაველის ქ. 42,30,"12 ივლ, 19:27"
https://livo.ge/udzravi-qoneba/qiravdeba-bina/qiravdeba-4-otaxiani-bina-batumshi-21816840,ბათუმი,1100 $,10 $ /მ2,ქირავდება 4 ოთახიანი ბინა ბათუმში,არ არის მოწოდებული,ბაგრატიონი პ. შეს. 161,110,"12 ივლ, 16:22"
https://livo.ge/udzravi-qoneba/qiravdebadghiurad-bina/qiravdeba-dghiurad-1-otaxiani-bina-batumshi-21469551,ბათუმი,29 $,1 $ /მ2,ქირავდება დღიურად 1 ოთახიანი ბინა ბათუმში,არ არის მოწოდებული,შარტავა ჟ. ქ. 8,33,"12 ივლ, 10:49"
https://livo.ge/udzravi-qoneba/iyideba-bina/iyideba-3-otaxiani-bina-batumshi-21812983,ბათუმი,135000 $,"2,500 $ /მ2",იყიდება 3 ოთახიანი ბინა ბათუმში,არ არის მოწოდებული,აბაშიძე მ. ქ.,54,"11 ივლ, 19:57"
https://livo.ge/udzravi-qoneba/qiravdebadghiurad-bina/qiravdeba-dghiurad-3-otaxiani-bina-batumshi-408604,ბათუმი,55 $,1 $ /მ2,ქირავდება დღიურად 3 ოთახიანი ბინა ბათუმში,არ არის მოწოდებული,გორგილაძე ზ. ქუჩა 96,60,"11 ივლ, 16:02"
https://livo.ge/udzravi-qoneba/qiravdebadghiurad-bina/qiravdeba-dghiurad-1-otaxiani-bina-batumshi-21208121,ბათუმი,37 $,1 $ /მ2,ქირავდება დღიურად 1 ოთახიანი ბინა ბათუმში,არ არის მოწოდებული,შარტავა ჟ. ქ. 8,33,"11 ივლ, 15:03"
https://livo.ge/udzravi-qoneba/iyideba-bina/iyideba-2-otaxiani-bina-batumshi-21800845,ბათუმი,78000 $,"1,164 $ /მ2",იყიდება 2 ოთახიანი ბინა ბათუმში,არ არის მოწოდებული,შანშიაშვილის ქ.,67,"10 ივლ, 17:16"
