url,city,price,price_per_sqm,description,district_name,street_address,area_m2,upload_date
https://www.myhome.ge/pr/21821194/iyideba-2-otaxiani-bina-qutaisshi/,ქუთაისი,"152,368","2,988 / მ²",იყიდება 2 ოთახიანი ბინა ქუთაისში,ზასტავა,რუსთაველის შეს.,51მ²,13 ივლ 18:18
https://www.myhome.ge/pr/20295406/qiravdeba-dghiurad-1-otaxiani-bina-qutaisshi/,ქუთაისი,70,,ქირავდება დღიურად 1 ოთახიანი ბინა ქუთაისში,ზასტავა,ჯავახიშვილი ი. ქუჩა 77,47მ²,13 ივლ 17:19
https://www.myhome.ge/pr/21820913/iyideba-2-otaxiani-bina-qutaisshi/,ქუთაისი,"130,368","2,173 / მ²",იყიდება 2 ოთახიანი ბინა ქუთაისში,ზასტავა,ბუხაიძის ქ.,60მ²,13 ივლ 17:15
https://www.myhome.ge/pr/21763943/qiravdeba-3-otaxiani-bina-qutaisshi/,ქუთაისი,"1,100",15 / მ²,ქირავდება 3 ოთახიანი ბინა ქუთაისში,ზასტავა,რუსთაველის შეს. 24,75მ²,13 ივლ 17:00
https://www.myhome.ge/pr/21820724/qiravdeba-3-otaxiani-bina-qutaisshi/,ქუთაისი,"1,630",25 / მ²,ქირავდება 3 ოთახიანი ბინა ქუთაისში,აღმაშენებელი,აღმაშენებლის გამზ.,65მ²,13 ივლ 16:46
https://www.myhome.ge/pr/21820645/iyideba-3-otaxiani-bina-qutaisshi/,ქუთაისი,"187,404","2,532 / მ²",იყიდება 3 ოთახიანი ბინა ქუთაისში,ავტოქარხანა,ბუკიას ქ.,74მ²,13 ივლ 16:33
https://www.myhome.ge/pr/12002074/qiravdeba-dghiurad-1-otaxiani-bina-qutaisshi/,ქუთაისი,40,,ქირავდება დღიურად 1 ოთახიანი ბინა ქუთაისში,,52,35მ²,13 ივლ 16:29
https://www.myhome.ge/pr/14818627/qiravdeba-dghiurad-2-otaxiani-bina-qutaisshi/,ქუთაისი,50,,ქირავდება დღიურად 2 ოთახიანი ბინა ქუთაისში,აღმაშენებელი,აღმაშენებლის გამზ.,35მ²,13 ივლ 16:29
https://www.myhome.ge/pr/19310784/qiravdeba-dghiurad-2-otaxiani-bina-qutaisshi/,ქუთაისი,50,,ქირავდება დღიურად 2 ოთახიანი ბინა ქუთაისში,აღმაშენებელი,აღმაშენებლის გამზ. 129,35მ²,13 ივლ 16:29
https://www.myhome.ge/pr/12096128/qiravdeba-dghiurad-2-otaxiani-bina-qutaisshi/,ქუთაისი,50,,ქირავდება დღიურად 2 ოთახიანი ბინა ქუთაისში,მეფეთუბანი,ვარლამიშვილის ქ. 4,35მ²,13 ივლ 16:29
https://www.myhome.ge/pr/13473521/qiravdeba-dghiurad-1-otaxiani-bina-qutaisshi/,ქუთაისი,40,,ქირავდება დღიურად 1 ოთახიანი ბინა ქუთაისში,ჭავჭავაძე,ჭავჭავაძის გამზ.,31მ²,13 ივლ 16:29
https://www.myhome.ge/pr/16641137/qiravdeba-dghiurad-2-otaxiani-bina-qutaisshi/,ქუთაისი,50,,ქირავდება დღიურად 2 ოთახიანი ბინა ქუთაისში,აღმაშენებელი,აღმაშენებლის გამზ.,35მ²,13 ივლ 16:29
https://www.myhome.ge/pr/21266442/qiravdeba-4-otaxiani-bina-qutaisshi/,ქუთაისი,800,9 / მ²,ქირავდება 4 ოთახიანი ბინა ქუთაისში,ზასტავა,ბუხაიძის ქ.,90მ²,13 ივლ 16:00
https://www.myhome.ge/pr/21449593/iyideba-4-otaxiani-bina-qutaisshi/,ქუთაისი,"162,960","2,173 / მ²",იყიდება 4 ოთახიანი ბინა ქუთაისში,ზასტავა,ბუხაიძის ქ. 22,75მ²,13 ივლ 16:00
https://www.myhome.ge/pr/21458464/qiravdeba-3-otaxiani-bina-qutaisshi/,ქუთაისი,"1,200",20 / მ²,ქირავდება 3 ოთახიანი ბინა ქუთაისში,ჭავჭავაძე,მელიქიშვილი პ. ქ. 8ა,60მ²,13 ივლ 14:41
https://www.myhome.ge/pr/21819920/iyideba-3-otaxiani-bina-qutaisshi/,ქუთაისი,"194,315","2,580 / მ²",იყიდება 3 ოთახიანი ბინა ქუთაისში,ზასტავა,ჯავახიშვილი ი. ქუჩა 20ა,75.31მ²,13 ივლ 14:23
https://www.myhome.ge/pr/21821615/qiravdeba-2-otaxiani-bina-batumshi/,ბათუმი,"2,037",37 / მ²,ქირავდება 2 ოთახიანი ბინა ბათუმში,რუსთაველის უბანი,26 მაისის ქ. 13,55მ²,13 ივლ 21:04
https://www.myhome.ge/pr/21721725/iyideba-3-otaxiani-bina-batumshi/,ბათუმი,"488,880","5,040 / მ²",იყიდება 3 ოთახიანი ბინა ბათუმში,რუსთაველის უბანი,26 მაისის ქ. 10,97მ²,13 ივლ 21:00
https://www.myhome.ge/pr/21604957/qiravdeba-3-otaxiani-bina-batumshi/,ბათუმი,"2,444",24 / მ²,ქირავდება 3 ოთახიანი ბინა ბათუმში,რუსთაველის უბანი,გორგილაძე ზ. ქუჩა 92,100მ²,13 ივლ 20:17
https://www.myhome.ge/pr/21761554/qiravdeba-dghiurad-3-otaxiani-bina-batumshi/,ბათუმი,99,,ქირავდება დღიურად 3 ოთახიანი ბინა ბათუმში,ხიმშიაშვილის უბანი,კობალაძე ი. ქ. 8ა,50მ²,13 ივლ 20:12
https://www.myhome.ge/pr/19753367/qiravdeba-2-otaxiani-bina-batumshi/,ბათუმი,"2,444",38 / მ²,ქირავდება 2 ოთახიანი ბინა ბათუმში,ხიმშიაშვილის უბანი,ფიროსმანი ნ. ქ. 18,65მ²,13 ივლ 19:46
https://www.myhome.ge/pr/21465975/qiravdeba-dghiurad-1-otaxiani-bina-batumshi/,ბათუმი,120,,ქირავდება დღიურად 1 ოთახიანი ბინა ბათუმში,ხიმშიაშვილის უბანი,ხიმშიაშვილი შ. ქ. 72ა,30მ²,13 ივლ 19:45
https://www.myhome.ge/pr/20695783/qiravdeba-2-otaxiani-bina-batumshi/,ბათუმი,896,22 / მ²,ქირავდება 2 ოთახიანი ბინა ბათუმში,რუსთაველის უბანი,გრიბოედოვი ა. ქ. 51,40მ²,13 ივლ 19:39
https://www.myhome.ge/pr/21430817/qiravdeba-dghiurad-1-otaxiani-bina-batumshi/,ბათუმი,150,,ქირავდება დღიურად 1 ოთახიანი ბინა ბათუმში,ხიმშიაშვილის უბანი,ხიმშიაშვილი შ. ქ. 7,33მ²,13 ივლ 19:34
https://www.myhome.ge/pr/21821447/iyideba-2-otaxiani-bina-batumshi/,ბათუმი,"297,266","5,405 / მ²",იყიდება 2 ოთახიანი ბინა ბათუმში,აეროპორტის უბანი,ლეხ და მარია კაჩინსკების ქუჩა 5,55მ²,13 ივლ 19:29
https://www.myhome.ge/pr/11180147/qiravdeba-dghiurad-1-otaxiani-bina-batumshi/,ბათუმი,100,,ქირავდება დღიურად 1 ოთახიანი ბინა ბათუმში,ხიმშიაშვილის უბანი,ხიმშიაშვილი შ. ქ.,33მ²,13 ივლ 19:27
https://www.myhome.ge/pr/21821274/iyideba-2-otaxiani-bina-batumshi/,ბათუმი,"130,368","3,621 / მ²",იყიდება 2 ოთახიანი ბინა ბათუმში,აეროპორტის უბანი,ელიავა გრ. ქ. 32,36მ²,13 ივლ 18:40
https://www.myhome.ge/pr/17655551/qiravdeba-dghiurad-1-otaxiani-bina-batumshi/,ბათუმი,100,,ქირავდება დღიურად 1 ოთახიანი ბინა ბათუმში,ხიმშიაშვილის უბანი,გორგილაძე ზ. ქუჩა,35მ²,13 ივლ 18:36
https://www.myhome.ge/pr/18987731/qiravdeba-dghiurad-1-otaxiani-bina-batumshi/,ბათუმი,80,,ქირავდება დღიურად 1 ოთახიანი ბინა ბათუმში,ხიმშიაშვილის უბანი,ხიმშიაშვილი შ. ქ.,35მ²,13 ივლ 18:35
https://www.myhome.ge/pr/18493968/qiravdeba-dghiurad-1-otaxiani-bina-batumshi/,ბათუმი,109,,ქირავდება დღიურად 1 ოთახიანი ბინა ბათუმში,ხიმშიაშვილის უბანი,ხიმშიაშვილი შ. ქ. 7ბ,33მ²,13 ივლ 18:29
https://www.myhome.ge/pr/16220387/qiravdeba-dghiurad-1-otaxiani-bina-batumshi/,ბათუმი,100,,ქირავდება დღიურად 1 ოთახიანი ბინა ბათუმში,ხიმშიაშვილის უბანი,კობალაძე ი. ქ.,33მ²,13 ივლ 18:03
https://www.myhome.ge/pr/21821009/iyideba-1-otaxiani-bina-batumshi/,ბათუმი,1,0 / მ²,იყიდება 1 ოთახიანი ბინა ბათუმში,აეროპორტის უბანი,ანგისის II ჩიხი 10,33მ²,13 ივლ 17:42
https://www.myhome.ge/pr/21821006/qiravdeba-dghiurad-1-otaxiani-bina-batumshi/,ბათუმი,100,,ქირავდება დღიურად 1 ოთახიანი ბინა ბათუმში,ხიმშიაშვილის უბანი,კობალაძე ი. ქ. 15,36მ²,13 ივლ 17:35
https://www.myhome.ge/pr/21448195/qiravdeba-dghiurad-2-otaxiani-bina-batumshi/,ბათუმი,130,,ქირავდება დღიურად 2 ოთახიანი ბინა ბათუმში,ხიმშიაშვილის უბანი,კობალაძე ი. ქ.,50მ²,13 ივლ 16:50
https://www.myhome.ge/pr/21649934/qiravdeba-dghiurad-3-otaxiani-bina-batumshi/,ბათუმი,180,,ქირავდება დღიურად 3 ოთახიანი ბინა ბათუმში,ხიმშიაშვილის უბანი,ხიმშიაშვილი შ. ქ. 4,60მ²,13 ივლ 16:44
https://www.myhome.ge/pr/18397993/qiravdeba-dghiurad-1-otaxiani-bina-batumshi/,ბათუმი,100,,ქირავდება დღიურად 1 ოთახიანი ბინა ბათუმში,ხიმშიაშვილის უბანი,ხიმშიაშვილი შ. ქ.,33მ²,13 ივლ 16:18
https://www.myhome.ge/pr/21648664/qiravdeba-dghiurad-4-otaxiani-bina-batumshi/,ბათუმი,326,,ქირავდება დღიურად 4 ოთახიანი ბინა ბათუმში,რუსთაველის უბანი,ყაზბეგი ა. ქ. 11,112მ²,13 ივლ 15:57
https://www.myhome.ge/pr/14265767/qiravdeba-dghiurad-1-otaxiani-bina-batumshi/,ბათუმი,120,,ქირავდება დღიურად 1 ოთახიანი ბინა ბათუმში,ხიმშიაშვილის უბანი,ხიმშიაშვილი შ. ქ. 7ბ,35მ²,13 ივლ 15:48
https://www.myhome.ge/pr/21705871/qiravdeba-dghiurad-3-otaxiani-bina-batumshi/,ბათუმი,250,,ქირავდება დღიურად 3 ოთახიანი ბინა ბათუმში,ხიმშიაშვილის უბანი,ფიროსმანი ნ. ქ. 14,74მ²,13 ივლ 15:37
https://www.myhome.ge/pr/21287520/qiravdeba-dghiurad-1-otaxiani-bina-batumshi/,ბათუმი,80,,ქირავდება დღიურად 1 ოთახიანი ბინა ბათუმში,აეროპორტის უბანი,ანგისის 3 ჩიხი,30მ²,13 ივლ 15:35
